length_mm,diameter1_mm,diameter2_mm
17467.199,1.7843,1.7922
17497.143,1.7644,1.7942
17511.086,1.7786,1.8087
17512.229,1.7654,1.8095
17542.400,1.7686,1.7904
17555.887,1.8057,1.8020
17555.887,1.8023,1.7972
17569.371,1.7892,1.8099
17599.314,1.7706,1.7879
17601.600,1.7935,1.8052
17621.715,1.7732,1.7840
17639.771,1.7656,1.8015
17640.229,1.7734,1.8093
17657.600,1.8051,1.7901
17666.057,1.8091,1.7937
17666.057,1.8094,1.7936
17666.057,1.8091,1.7992
17670.172,1.7700,1.7997
17670.172,1.7698,1.7835
17682.742,1.7960,1.8077
17690.971,1.8018,1.8082
17698.285,1.8129,1.8015
17730.514,1.8021,1.8003
17730.514,1.8042,1.8060
17743.314,1.8002,1.7939
17769.600,1.8094,1.7918
17769.828,1.8090,1.7898
17791.086,1.7997,1.7819
17800.914,1.8082,1.7842
17800.914,1.8123,1.7870
17815.771,1.8040,1.8096
17827.199,1.7843,1.8177
17836.344,1.7656,1.8067
17860.115,1.7600,1.8094
17860.115,1.7645,1.8108
17869.486,1.7871,1.8153
17885.258,1.7778,1.8008
17885.258,1.7775,1.8091
17911.314,1.8084,1.8031
17925.715,1.7878,1.8019
17925.715,1.7875,1.8264
17946.971,1.7572,1.8022
17960.457,1.7802,1.8208
17960.686,1.7771,1.8088
17985.371,1.7896,1.7995
17997.029,1.7865,1.7913
17999.771,1.7971,1.8206
18021.715,1.8022,1.8067
18035.658,1.7904,1.7872
18035.658,1.7932,1.7987
18052.344,1.8018,1.7943
18052.344,1.8018,1.7942
18052.344,1.8021,1.7941
18052.344,1.8017,1.7940
18056.229,1.7812,1.8116
18080.686,1.7822,1.8020
18081.600,1.7798,1.7997
18117.029,1.8055,1.7960
18121.371,1.7796,1.7973
18141.715,1.7938,1.7924
18167.543,1.7905,1.7986
18167.771,1.7918,1.7974
18194.742,1.8100,1.7907
18201.371,1.7826,1.7892
18202.285,1.8007,1.7999
18226.285,1.8030,1.7896
18239.771,1.7708,1.8003
18240.000,1.7750,1.7980
18256.914,1.7873,1.8057
18281.600,1.7986,1.7835
18282.285,1.8061,1.7837
18290.057,1.8093,1.7651
18314.514,1.7931,1.7767
18320.229,1.7959,1.7801
18326.629,1.7851,1.7987
18348.115,1.7825,1.7568
18362.057,1.7983,1.7574
18362.057,1.7999,1.7660
18380.115,1.7886,1.7689
18394.057,1.7928,1.7920
18402.285,1.7852,1.7791
18402.285,1.7862,1.7938
18424.000,1.7858,1.7786
18439.543,1.7690,1.7887
18439.543,1.7721,1.7846
18439.543,1.7721,1.7795
18448.457,1.7892,1.8047
18471.771,1.7736,1.7819
18471.771,1.7735,1.7858
18471.771,1.7752,1.7860
18471.771,1.7718,1.7859
18474.742,1.7925,1.7817
18493.486,1.7691,1.7830
18505.600,1.7946,1.7820
18507.428,1.7896,1.7973
18528.457,1.7831,1.7970
18542.172,1.7624,1.7842
18544.914,1.7848,1.7843
18553.371,1.8057,1.8130
18571.658,1.7820,1.7847
18581.943,1.7757,1.7883
18582.172,1.7721,1.7882
18604.115,1.7788,1.7761
18616.000,1.7961,1.8030
18620.572,1.7789,1.7918
18638.172,1.7619,1.7917
18654.857,1.7746,1.8031
18666.057,1.7824,1.8085
18668.572,1.7515,1.7878
18697.371,1.7904,1.7986
18711.314,1.7877,1.7892
18711.314,1.7876,1.7894
18733.486,1.7890,1.7944
18749.258,1.7713,1.8114
18761.828,1.7719,1.8186
18761.828,1.7755,1.7959
18774.172,1.7861,1.7860
18774.172,1.7860,1.7861
18774.172,1.7860,1.7860
18774.172,1.7860,1.7859
18774.172,1.7859,1.7859
18774.172,1.7859,1.7857
18774.172,1.7859,1.7858
18774.172,1.7860,1.7859
18774.172,1.7860,1.7858
18774.172,1.7831,1.7856
18774.172,1.7859,1.7857
18774.172,1.7830,1.7858
18774.172,1.7828,1.7857
18774.172,1.7861,1.7898
18776.686,1.7871,1.7891
18787.658,1.7525,1.8053
18796.115,1.7672,1.7969
18803.887,1.7573,1.7993
18804.572,1.7626,1.7993
18804.572,1.7623,1.7991
18804.572,1.7625,1.7991
18804.572,1.7625,1.7992
18804.572,1.7625,1.7992
18804.572,1.7624,1.7992
18804.572,1.7621,1.7990
18804.572,1.7621,1.7990
18804.572,1.7623,1.7989
18804.572,1.7621,1.7992
18804.572,1.7622,1.7991
18804.572,1.7622,1.7991
18804.572,1.7623,1.7990
18804.572,1.7621,1.7990
18804.572,1.7648,1.8015
18814.172,1.7908,1.7994
18818.971,1.7512,1.7990
18820.572,1.7680,1.8047
18837.258,1.7884,1.7948
18853.943,1.7967,1.7840
18854.400,1.7993,1.7933
18876.115,1.7927,1.7971
18882.285,1.7675,1.7972
18882.285,1.7651,1.7952
18882.285,1.7675,1.7795
18894.400,1.7886,1.7785
18920.914,1.7633,1.7982
18936.000,1.7843,1.8013
18948.115,1.8007,1.8039
18953.600,1.7836,1.8070
18954.971,1.7869,1.8085
18978.514,1.7834,1.8160
18983.543,1.7847,1.8151
18988.801,1.8066,1.8007
19017.600,1.7524,1.7972
19020.801,1.8014,1.7952
19020.801,1.8014,1.7954
19020.801,1.8014,1.7951
19020.801,1.8015,1.7951
19020.801,1.8038,1.7946
19020.801,1.8040,1.7947
19020.801,1.8037,1.7949
19021.258,1.8046,1.7996
19021.486,1.8019,1.8100
19022.857,1.7950,1.8106
19022.857,1.7947,1.8109
19022.857,1.7954,1.8081
19041.600,1.7704,1.8081
19051.199,1.7874,1.7998
19061.029,1.7991,1.8015
19061.486,1.7914,1.7902
19088.686,1.7696,1.7856
19091.199,1.7912,1.7859
19091.199,1.7913,1.7852
19091.428,1.7966,1.8041
19112.000,1.7752,1.8105
19122.285,1.8039,1.7866
19130.971,1.7979,1.7805
19130.971,1.7978,1.8017
19147.658,1.8062,1.7853
19165.029,1.7873,1.8156
19179.887,1.7904,1.7924
19179.887,1.7950,1.7919
19179.887,1.7945,1.7941
19179.887,1.7928,1.7957
19187.199,1.7938,1.7952
19194.971,1.8057,1.7804
19207.543,1.7630,1.8091
19216.686,1.7709,1.7886
19216.686,1.7705,1.7826
19219.428,1.7991,1.8126
19228.572,1.7908,1.7879
19242.971,1.8012,1.7898
19251.887,1.7913,1.7967
19251.887,1.7930,1.7962
19253.486,1.7797,1.8125
19273.143,1.7786,1.7801
19284.572,1.7929,1.7762
19288.914,1.7814,1.7790
19288.914,1.7810,1.7768
19296.457,1.7770,1.7851
19311.543,1.7774,1.7794
19330.057,1.7954,1.7714
19337.371,1.7928,1.7755
19348.115,1.7863,1.7852
19369.143,1.7913,1.7769
19369.600,1.8000,1.7770
19376.914,1.7979,1.8046
19405.486,1.7728,1.7805
19408.000,1.7819,1.7707
19420.115,1.7740,1.7997
19444.344,1.7803,1.7993
19444.801,1.7783,1.7999
19444.801,1.7764,1.7975
19444.801,1.7765,1.7952
19465.828,1.7851,1.7959
19482.057,1.7905,1.7893
19496.686,1.7938,1.7890
19504.000,1.8014,1.7758
19504.000,1.8039,1.7891
19522.285,1.7852,1.7967
19549.943,1.7645,1.7782
19554.742,1.7650,1.8075
19554.742,1.7647,1.7841
19580.115,1.7535,1.7923
19593.828,1.7693,1.8022
19593.828,1.7701,1.8017
19593.828,1.7659,1.7808
19610.285,1.7752,1.7920
19616.914,1.7782,1.7954
19632.000,1.7877,1.8040
19633.828,1.7726,1.7899
19649.828,1.7714,1.7801
19674.971,1.7598,1.7915
19677.258,1.7679,1.7899
19679.314,1.8035,1.7914
19703.771,1.7922,1.8025
19720.914,1.7736,1.7864
19732.801,1.7621,1.7927
19733.029,1.7613,1.7993
19754.971,1.7521,1.8071
19781.486,1.7879,1.8061
19784.914,1.7747,1.8061
19792.229,1.7793,1.7981
19822.857,1.7913,1.7853
19837.258,1.7930,1.7789
19837.258,1.7929,1.7844
19851.887,1.7825,1.7982
19879.543,1.7795,1.8099
19891.658,1.7743,1.7871
19892.344,1.7928,1.7785
19922.514,1.7714,1.7923
19944.229,1.7833,1.7876
19953.371,1.7670,1.7911
19961.371,1.7758,1.7811
19989.486,1.7973,1.7918
20008.914,1.7709,1.8073
20008.914,1.7724,1.7802
20035.428,1.7901,1.7923
20058.285,1.7873,1.7809
20058.514,1.7918,1.8062
20087.771,1.7668,1.7723
20115.658,1.8110,1.7803
20119.771,1.7739,1.7801
20129.371,1.7944,1.8035
20154.057,1.8054,1.7835
20164.344,1.7958,1.8076
20165.258,1.7927,1.8006
20200.686,1.7902,1.7957
20220.572,1.7717,1.8050
20220.572,1.7752,1.7981
20244.801,1.7717,1.8042
20273.143,1.7991,1.7894
20273.828,1.8025,1.8043
20285.486,1.7637,1.8107
20310.629,1.7804,1.7830
20321.143,1.7970,1.7987
20323.887,1.7758,1.7783
20353.600,1.7863,1.7960
20363.887,1.7747,1.7875
20368.229,1.7973,1.7942
20400.914,1.7838,1.7656
20417.828,1.7752,1.8053
20418.742,1.7702,1.7988
20452.344,1.7734,1.7870
20470.400,1.8013,1.7860
20470.400,1.8032,1.7895
20485.258,1.7900,1.7727
20522.057,1.7794,1.7764
20531.658,1.7941,1.7768
20534.400,1.8016,1.7938
20567.771,1.7863,1.7659
20580.572,1.7909,1.7693
20588.115,1.8010,1.7789
20622.400,1.7922,1.7561
20629.258,1.7965,1.7558
20644.115,1.8006,1.7877
20677.486,1.8054,1.7782
20683.199,1.7729,1.8047
20708.115,1.7987,1.8083
20722.742,1.7838,1.7799
20724.115,1.7967,1.7742
20759.086,1.7798,1.7750
20775.543,1.7747,1.8003
20775.543,1.7782,1.8092
20795.428,1.8083,1.7847
20810.514,1.8000,1.7680
20813.258,1.7952,1.7958
20840.000,1.7756,1.7995
20846.857,1.7688,1.8000
20846.857,1.7722,1.7975
20846.857,1.7722,1.7975
20846.857,1.7722,1.7974
20846.857,1.7689,1.7997
20846.857,1.7686,1.7999
20846.857,1.7722,1.7999
