length_mm,diameter1_mm,diameter2_mm
41181.484,1.7896,1.8022
41194.059,1.7546,1.7906
41220.344,1.7914,1.7901
41244.570,1.7850,1.7788
41252.113,1.7966,1.8150
41293.715,1.7910,1.7942
41293.941,1.7952,1.8043
41327.543,1.7814,1.7796
41348.344,1.8167,1.7768
41357.258,1.7871,1.8024
41397.941,1.7620,1.7895
41401.145,1.7644,1.7789
41416.000,1.7498,1.7790
41450.973,1.7963,1.7792
41453.715,1.7834,1.7586
41481.828,1.7813,1.7970
41509.715,1.7810,1.7829
41513.371,1.7806,1.8092
41557.715,1.7716,1.8063
41567.086,1.7755,1.7839
41594.059,1.8009,1.7975
41624.457,1.7741,1.7947
41624.457,1.7808,1.8055
41659.887,1.7770,1.7852
41665.828,1.7942,1.7820
41665.828,1.7941,1.7820
41665.828,1.7937,1.7919
41696.914,1.8045,1.7977
41706.285,1.8114,1.8074
41721.371,1.8000,1.7893
41752.457,1.7971,1.7866
41752.457,1.7967,1.7890
41752.457,1.7963,1.7865
41764.113,1.7751,1.7929
41796.344,1.7611,1.7904
41804.113,1.7716,1.7808
41839.316,1.8006,1.7854
41839.316,1.7998,1.7901
41870.398,1.7938,1.8007
41892.344,1.7699,1.7949
41893.258,1.7924,1.7996
41938.742,1.7708,1.8109
41952.688,1.7790,1.8111
41952.688,1.7795,1.8055
41981.715,1.8041,1.7972
42003.430,1.7771,1.7966
42005.715,1.8083,1.7854
42048.000,1.7656,1.7811
42062.172,1.7918,1.8073
42073.602,1.7695,1.7760
42105.602,1.7767,1.7841
42107.199,1.7945,1.7854
42142.629,1.7884,1.8044
42144.914,1.7718,1.8016
42152.457,1.7846,1.7819
42155.887,1.7939,1.7769
42161.828,1.7812,1.7851
42202.973,1.7831,1.7882
42202.973,1.7826,1.7764
42233.828,1.7841,1.7951
42256.000,1.7865,1.7976
42256.230,1.7832,1.7993
42256.688,1.7790,1.7993
42261.715,1.7937,1.8028
42300.344,1.8019,1.7827
42301.027,1.8025,1.7846
42310.398,1.7746,1.7925
42354.973,1.7973,1.7799
42355.199,1.7983,1.8024
42375.086,1.7900,1.7938
42409.828,1.7886,1.8085
42414.855,1.7838,1.8105
42426.742,1.7937,1.7781
42466.973,1.8113,1.7677
42475.430,1.8060,1.7694
42493.027,1.7893,1.7872
42529.828,1.7735,1.7856
42531.656,1.7959,1.7821
42531.656,1.7936,1.8053
42570.973,1.8038,1.8030
42592.688,1.7802,1.7814
42592.914,1.7803,1.8100
42633.828,1.7970,1.7808
42649.828,1.7992,1.7789
42656.457,1.7955,1.8015
42688.000,1.7926,1.8120
42692.801,1.7856,1.8122
42693.027,1.7831,1.7870
42727.316,1.7768,1.7976
42739.199,1.7819,1.8018
42739.887,1.7766,1.7829
42771.199,1.7760,1.7740
42786.973,1.7805,1.7925
42787.199,1.7768,1.7924
42787.199,1.7773,1.7928
42787.199,1.7807,1.7926
42787.199,1.7804,1.7886
42811.199,1.7755,1.7733
42825.145,1.7948,1.7853
42836.344,1.7642,1.7873
42869.715,1.7802,1.7949
42889.828,1.7814,1.7911
42901.258,1.7640,1.7934
42901.258,1.7816,1.7863
42901.258,1.7918,1.7927
42901.258,1.7980,1.7796
42901.258,1.7957,1.8029
42901.258,1.8055,1.7827
42901.258,1.7790,1.7937
42901.258,1.7767,1.7918
42901.258,1.7837,1.7797
42901.258,1.7940,1.8050
42901.258,1.7958,1.8006
42901.258,1.7714,1.7889
42901.258,1.7824,1.7767
42901.258,1.8046,1.7764
42901.258,1.8046,1.7763
42901.258,1.8046,1.7800
42901.258,1.7802,1.7791
42901.258,1.8051,1.7847
42901.258,1.7840,1.7995
42901.258,1.7863,1.7854
42901.258,1.8107,1.7878
42901.258,1.7812,1.7785
42901.258,1.7657,1.7875
42901.258,1.7640,1.7996
42901.258,1.7730,1.7994
42901.258,1.7695,1.7839
42901.258,1.7624,1.7941
42901.258,1.7900,1.8074
42901.258,1.7843,1.7841
42901.258,1.7975,1.8083
42901.258,1.7948,1.7998
42901.258,1.7853,1.7821
42901.258,1.7758,1.7835
42901.258,1.7704,1.7841
42901.258,1.7832,1.7929
42901.258,1.7806,1.8060
42901.258,1.7787,1.8065
42901.258,1.7824,1.8082
42901.258,1.7689,1.7998
42901.258,1.7889,1.8083
42901.258,1.7969,1.7733
42901.258,1.8029,1.7787
42901.258,1.7993,1.8129
42901.258,1.8019,1.7733
42901.258,1.7831,1.7780
42901.258,1.8020,1.7775
42901.258,1.8020,1.7773
42901.258,1.8060,1.7983
42901.258,1.7763,1.8097
42901.258,1.7926,1.7892
42901.258,1.8052,1.7763
42901.258,1.8023,1.7718
42901.258,1.7626,1.7857
42901.258,1.7657,1.7853
42901.258,1.7955,1.8126
42901.258,1.7714,1.7978
42901.258,1.7751,1.8106
42901.258,1.7990,1.7759
42901.258,1.7782,1.8097
42901.258,1.7759,1.7784
42901.258,1.7819,1.7900
42901.258,1.7672,1.7938
42901.258,1.7929,1.7814
42901.258,1.7891,1.8128
42901.258,1.7874,1.7718
42901.258,1.7927,1.7856
42901.258,1.7744,1.7931
42901.258,1.7772,1.8063
42901.258,1.7967,1.7975
42901.258,1.7893,1.8003
42901.258,1.7881,1.8003
42901.258,1.7882,1.8004
42901.258,1.7850,1.8134
42901.258,1.8115,1.7752
42901.258,1.7933,1.7731
42901.258,1.8118,1.8060
42901.258,1.7822,1.7826
42901.258,1.7856,1.7925
42901.258,1.8102,1.8021
42901.258,1.8079,1.7771
42901.258,1.8083,1.7742
42901.258,1.8113,1.7740
42901.258,1.8111,1.7738
42901.258,1.8085,1.7778
42901.258,1.7829,1.7911
42901.258,1.8050,1.7913
42901.258,1.8088,1.8005
42901.258,1.7776,1.7909
42901.258,1.8017,1.7770
42901.258,1.8020,1.8040
42901.258,1.8048,1.7994
42901.258,1.8047,1.7933
42901.258,1.8169,1.7901
42901.258,1.8103,1.7950
42901.258,1.7976,1.8001
42901.258,1.7969,1.8009
42901.258,1.7818,1.7860
42901.258,1.7869,1.7921
42901.258,1.7869,1.8035
42901.258,1.7977,1.7869
42901.258,1.7975,1.7992
42901.258,1.7655,1.7884
42901.258,1.8048,1.7882
42901.258,1.8073,1.7966
42901.258,1.7984,1.7887
42901.258,1.8024,1.7887
42901.258,1.8021,1.7884
42901.258,1.8024,1.7977
42901.258,1.7952,1.7841
42901.258,1.7592,1.8071
42901.258,1.7590,1.8022
42901.258,1.7799,1.7898
42901.258,1.7505,1.8005
42901.258,1.7490,1.8027
42901.258,1.7492,1.7917
42901.258,1.7552,1.7960
42901.258,1.7545,1.8076
42901.258,1.7671,1.7961
42901.258,1.7658,1.8009
42901.258,1.7706,1.8071
42901.258,1.8019,1.7803
42901.258,1.7844,1.7863
42901.258,1.8000,1.7805
42901.258,1.7585,1.7884
42901.258,1.7783,1.7885
42901.258,1.7629,1.7858
42901.258,1.7846,1.7972
42901.258,1.7875,1.7874
42901.258,1.7799,1.7856
42901.258,1.7949,1.7864
42901.258,1.7669,1.8005
42901.258,1.7999,1.7805
42901.258,1.8067,1.7794
42901.258,1.8068,1.7808
42901.258,1.7858,1.7953
42901.258,1.7903,1.7859
42901.258,1.7731,1.7768
42901.258,1.7835,1.8037
42901.258,1.7624,1.8073
42901.258,1.7677,1.8033
42901.258,1.7642,1.7903
42901.258,1.7951,1.7936
42901.258,1.7800,1.7836
42901.258,1.7955,1.8054
42901.258,1.7687,1.7957
42901.258,1.7924,1.8107
42901.258,1.8006,1.8168
42901.258,1.7782,1.7959
42901.258,1.7862,1.7919
42901.258,1.8024,1.7857
42901.258,1.8022,1.7858
42901.258,1.7983,1.7935
42901.258,1.8093,1.7936
42901.258,1.8073,1.7934
42901.258,1.8076,1.7934
42901.258,1.8080,1.7902
42901.258,1.8078,1.7935
42901.258,1.8077,1.7936
42901.258,1.8074,1.8007
42901.258,1.8039,1.7885
42901.258,1.7865,1.7954
42901.258,1.8046,1.8075
42901.258,1.8000,1.7857
42901.258,1.7796,1.7983
42901.258,1.7882,1.7936
42901.258,1.7965,1.7874
42901.258,1.7949,1.7882
42901.258,1.8095,1.7847
42901.258,1.7626,1.7823
42901.258,1.7633,1.7935
42901.258,1.7835,1.7888
42901.258,1.7716,1.7917
42901.258,1.7590,1.8062
42901.258,1.7546,1.7833
42901.258,1.7815,1.8021
42901.258,1.8006,1.7827
42901.258,1.7993,1.7938
42901.258,1.7984,1.7935
42901.258,1.7634,1.7961
42901.258,1.7677,1.7870
42901.258,1.8035,1.7906
42901.258,1.7886,1.7808
42901.258,1.7921,1.7828
42901.258,1.7917,1.7827
42901.258,1.7917,1.7827
42901.258,1.7916,1.7826
42901.258,1.7965,1.7749
42901.258,1.8001,1.7799
42901.258,1.8061,1.7759
42901.258,1.8007,1.8075
42901.258,1.7706,1.7809
42901.258,1.8044,1.7770
42901.258,1.8045,1.7804
42901.258,1.8047,1.7802
42901.258,1.8046,1.7805
42901.258,1.8047,1.7799
42901.258,1.8011,1.7949
42901.258,1.7692,1.7811
42901.258,1.8000,1.7968
42901.258,1.7858,1.7785
42901.258,1.8093,1.7804
42901.258,1.8078,1.7760
42901.258,1.8027,1.7933
42901.258,1.7865,1.7882
42901.258,1.7784,1.7884
42901.258,1.7956,1.8032
42901.258,1.7993,1.8124
42901.258,1.7695,1.8050
42901.258,1.7931,1.8055
42901.258,1.7723,1.8114
42901.258,1.7975,1.7906
42901.258,1.8021,1.7915
42901.258,1.8056,1.7994
42901.258,1.8128,1.8108
42901.258,1.7873,1.8093
42901.258,1.7900,1.7842
42901.258,1.8009,1.8098
42901.258,1.7857,1.8046
42901.258,1.7894,1.8050
42901.258,1.7885,1.8047
42901.258,1.7915,1.8045
42901.258,1.7886,1.8046
42901.258,1.7886,1.8046
42901.258,1.7916,1.8043
42901.258,1.7920,1.8047
42901.258,1.7920,1.8004
42901.258,1.7869,1.8046
42901.258,1.7823,1.7945
42901.258,1.7901,1.7921
42901.258,1.8147,1.7964
42901.258,1.7887,1.7972
42901.258,1.7807,1.7949
42901.258,1.7808,1.7967
42901.258,1.7740,1.8032
42901.258,1.7665,1.8051
42901.258,1.7824,1.7845
42901.258,1.7891,1.8056
42901.258,1.7911,1.7871
42901.258,1.7955,1.7869
42901.258,1.7952,1.7870
42901.258,1.7945,1.7866
42901.258,1.7915,1.7891
42901.258,1.7910,1.7891
42901.258,1.7914,1.7866
42901.258,1.7914,1.7892
42901.258,1.7913,1.7891
42901.258,1.7664,1.7929
42901.258,1.7668,1.7920
42901.258,1.7668,1.7924
42901.258,1.7668,1.7920
42901.258,1.7670,1.7920
42901.258,1.7671,1.7927
42901.258,1.7766,1.7836
42901.258,1.7567,1.8019
42901.258,1.7583,1.8023
42901.258,1.7586,1.8063
42901.258,1.7891,1.8069
42901.258,1.7887,1.7886
42901.258,1.8007,1.7935
42901.258,1.7891,1.8079
42901.258,1.7791,1.8104
42901.258,1.7801,1.8039
42901.258,1.7873,1.7843
42901.258,1.7635,1.7962
42901.258,1.7666,1.7963
42901.258,1.7665,1.7962
42901.258,1.7664,1.7962
42901.258,1.7666,1.7963
42901.258,1.7663,1.7963
42901.258,1.7633,1.7961
42901.258,1.7663,1.7960
42901.258,1.7665,1.7931
42901.258,1.7635,1.7931
42901.258,1.7663,1.7960
42901.258,1.7634,1.7960
42901.258,1.7634,1.7932
42901.258,1.7666,1.8009
42901.258,1.7788,1.7862
42901.258,1.7957,1.7816
42901.258,1.7966,1.7814
42901.258,1.7965,1.7811
42901.258,1.7966,1.7837
42901.258,1.8009,1.7999
42901.258,1.7715,1.7837
42901.258,1.7895,1.8022
42901.258,1.7721,1.7694
42901.258,1.7772,1.7899
42901.258,1.7750,1.8053
42901.258,1.7745,1.7988
42901.258,1.8003,1.7737
42901.258,1.7861,1.7895
42901.258,1.7850,1.7808
42901.258,1.7866,1.7985
42901.258,1.7859,1.8027
42901.258,1.7723,1.7988
42901.258,1.7925,1.7885
42901.258,1.8040,1.7898
42901.258,1.8014,1.7853
42901.258,1.7869,1.7807
42901.258,1.7890,1.7820
42901.258,1.7893,1.7844
42901.258,1.8004,1.7789
42901.258,1.7870,1.8070
42901.258,1.7848,1.8037
42901.258,1.7832,1.7955
42901.258,1.7673,1.8014
42901.258,1.7905,1.7985
42901.258,1.7724,1.7985
42901.258,1.7551,1.7929
42901.258,1.7645,1.7924
42901.258,1.7473,1.8159
42901.258,1.7838,1.7896
42901.258,1.7778,1.8029
42901.258,1.8016,1.8012
42901.258,1.7790,1.7889
42901.258,1.7820,1.7918
42901.258,1.7663,1.7988
42901.258,1.7733,1.7974
42901.258,1.7853,1.7916
42901.258,1.7830,1.7979
42901.258,1.7910,1.7985
42901.258,1.7827,1.7908
42901.258,1.7805,1.7913
42901.258,1.8144,1.8010
42901.258,1.7839,1.8082
42901.258,1.8093,1.7958
42901.258,1.7975,1.7983
42901.258,1.7574,1.7917
42901.258,1.7829,1.8053
42901.258,1.8040,1.8132
42901.258,1.7788,1.8110
42901.258,1.7594,1.7972
42901.258,1.7824,1.7879
42901.258,1.7947,1.7980
42901.258,1.7648,1.7873
42901.258,1.7660,1.8038
42901.258,1.7809,1.7891
42901.258,1.8121,1.7835
42901.258,1.8052,1.7897
42901.258,1.7815,1.8073
42901.258,1.7959,1.7744
42901.258,1.8010,1.7884
42901.258,1.7705,1.7906
42901.258,1.7569,1.7870
42901.258,1.8068,1.8185
42901.258,1.7787,1.7816
42901.258,1.7770,1.8044
42901.258,1.8004,1.8127
42901.258,1.7984,1.7833
42901.258,1.8085,1.7996
42901.258,1.7923,1.7686
42901.258,1.7875,1.7721
42901.258,1.7876,1.7720
42901.258,1.7876,1.7719
42901.258,1.7926,1.7953
42901.258,1.7750,1.7849
42901.258,1.7674,1.7848
42901.258,1.7778,1.7932
42901.258,1.7981,1.8001
42901.258,1.7944,1.8006
42901.258,1.7913,1.8007
42901.258,1.7913,1.8007
42901.258,1.7913,1.7792
42901.258,1.7579,1.7868
42901.258,1.7698,1.7914
42901.258,1.7733,1.7892
42901.258,1.7889,1.8099
42901.258,1.7854,1.7736
42901.258,1.7944,1.7781
42901.258,1.7813,1.7851
42901.258,1.7816,1.7828
42901.258,1.7986,1.7868
42901.258,1.7913,1.7869
42901.258,1.7833,1.7980
42901.258,1.8029,1.7975
42901.258,1.8028,1.7975
42901.258,1.7911,1.7855
42901.258,1.7801,1.7857
42901.258,1.8037,1.7812
42901.258,1.7835,1.7820
42901.258,1.7686,1.8102
42901.258,1.7851,1.7855
42901.258,1.7790,1.7903
42901.258,1.7767,1.7867
42901.258,1.7744,1.7806
42901.258,1.7873,1.8010
42901.258,1.7710,1.7865
42901.258,1.7939,1.8016
42901.258,1.7886,1.8041
42901.258,1.7653,1.7809
42901.258,1.7856,1.7831
42901.258,1.7979,1.7876
42901.258,1.7439,1.8107
42901.258,1.7513,1.7897
42901.258,1.7513,1.8043
42901.258,1.7773,1.8076
42901.258,1.7576,1.7908
42901.258,1.7786,1.7939
42901.258,1.7826,1.7932
42901.258,1.7886,1.7848
42901.258,1.7905,1.7992
42901.258,1.7983,1.8046
42901.258,1.7593,1.7928
42901.258,1.7948,1.7847
42901.258,1.7963,1.8081
42901.258,1.7829,1.8182
42901.258,1.7682,1.7979
42901.258,1.7942,1.7834
42901.258,1.7956,1.7924
42901.258,1.7618,1.7834
42901.258,1.7914,1.7855
42901.258,1.8011,1.7853
42901.258,1.7722,1.7906
42901.258,1.7830,1.7813
42901.258,1.7545,1.7930
42901.258,1.7782,1.8012
42901.258,1.7752,1.8047
42901.258,1.7532,1.7940
42901.258,1.7554,1.7927
42901.258,1.7556,1.7926
42901.258,1.7551,1.8061
42901.258,1.7722,1.7971
42901.258,1.7824,1.8057
42901.258,1.7737,1.8058
42901.258,1.7940,1.7946
42901.258,1.7622,1.8006
42901.258,1.7546,1.8002
42901.258,1.7509,1.7826
42901.258,1.7826,1.7759
42901.258,1.7810,1.7869
42901.258,1.7886,1.7814
42901.258,1.7922,1.7791
42901.258,1.7926,1.7793
42901.258,1.8038,1.7897
42901.258,1.8013,1.8029
42901.258,1.8054,1.7837
42901.258,1.7873,1.7987
42901.258,1.8022,1.7990
42901.258,1.7624,1.8051
42901.258,1.7820,1.8032
42901.258,1.7709,1.7843
42901.258,1.7733,1.7841
42901.258,1.7758,1.7810
42901.258,1.7851,1.7805
42901.258,1.8044,1.7909
42901.258,1.7823,1.7976
42901.258,1.7981,1.8035
42901.258,1.7921,1.7822
42901.258,1.7827,1.7969
42901.258,1.7770,1.7950
42901.258,1.8137,1.7954
42901.258,1.7911,1.7917
42901.258,1.7754,1.7818
42901.258,1.7822,1.7770
42901.258,1.7871,1.7836
42901.258,1.7730,1.7803
42901.258,1.7825,1.8025
42901.258,1.7775,1.7926
42901.258,1.7782,1.7746
42901.258,1.7861,1.8057
42901.258,1.7787,1.7944
42901.258,1.7731,1.7752
42901.258,1.7688,1.7760
42901.258,1.7647,1.7825
42901.258,1.7629,1.7822
42901.258,1.7629,1.7858
42901.258,1.7633,1.7833
42901.258,1.7810,1.7672
42901.258,1.7693,1.7968
42901.258,1.7738,1.7942
42901.258,1.7848,1.7948
42901.258,1.7885,1.7696
42901.258,1.7731,1.7776
42901.258,1.7732,1.7782
42901.258,1.7883,1.7665
42901.258,1.8015,1.7785
42901.258,1.7713,1.7794
42901.258,1.7710,1.7792
42901.258,1.7710,1.7795
42901.258,1.7713,1.7801
42901.258,1.7771,1.7726
42901.258,1.7707,1.7681
42901.258,1.7708,1.7681
42901.258,1.7719,1.7683
42901.258,1.7715,1.7684
42901.258,1.7749,1.7682
42901.258,1.7754,1.7685
42901.258,1.7755,1.7679
42901.258,1.7756,1.7701
42901.258,1.7751,1.7701
42901.258,1.7752,1.7696
42901.258,1.7862,1.7682
42901.258,1.7693,1.7792
42901.258,1.7578,1.7765
42901.258,1.7633,1.7728
42901.258,1.7541,1.7705
42901.258,1.7737,1.7918
42901.258,1.7717,1.7916
42901.258,1.7710,1.7882
42901.258,1.7726,1.7903
42901.258,1.7922,1.7989
42901.258,1.7584,1.7850
42901.258,1.7493,1.7845
42901.258,1.7523,1.7865
42901.258,1.7611,1.8002
42901.258,1.7762,1.7782
42901.258,1.7775,1.7879
42901.258,1.7775,1.7880
42901.258,1.7744,1.7851
42901.258,1.7742,1.7849
42901.258,1.7744,1.7882
42901.258,1.7775,1.7885
42901.258,1.7779,1.7888
42901.258,1.7776,1.7888
42901.258,1.7782,1.7865
42901.258,1.7734,1.7873
42901.258,1.7941,1.7911
42901.258,1.7946,1.7924
42901.258,1.7881,1.7929
42901.258,1.7993,1.7928
42901.258,1.7623,1.7965
42901.258,1.7592,1.7910
42901.258,1.7607,1.8029
42901.258,1.7814,1.7945
42901.258,1.7799,1.7945
42901.258,1.7833,1.7944
42901.258,1.7840,1.7943
42901.258,1.7837,1.7941
42901.258,1.7835,1.7941
42901.258,1.7834,1.7938
42901.258,1.7833,1.7938
42901.258,1.7798,1.7933
42901.258,1.7798,1.7904
42901.258,1.7798,1.7904
42901.258,1.7797,1.7905
42901.258,1.7796,1.7905
42901.258,1.7796,1.7905
42901.258,1.7797,1.7903
42901.258,1.7796,1.7903
42901.258,1.7798,1.7903
42901.258,1.7798,1.7903
42901.258,1.7797,1.7904
42901.258,1.7943,1.7739
42901.258,1.8062,1.8070
42901.258,1.7665,1.7889
42901.258,1.7584,1.7850
42901.258,1.7640,1.7934
42901.258,1.7870,1.7862
42901.258,1.7951,1.8081
42901.258,1.7666,1.7815
42901.258,1.7971,1.8107
42901.258,1.7593,1.7793
42901.258,1.7758,1.7795
42901.258,1.7999,1.8023
42901.258,1.8061,1.8058
42901.258,1.7876,1.7811
42901.258,1.8037,1.8036
42901.258,1.8087,1.7899
42901.258,1.8076,1.7897
42901.258,1.8077,1.7898
42901.258,1.8077,1.7894
42901.258,1.8079,1.7896
42901.258,1.8078,1.7895
42901.258,1.8080,1.7895
42901.258,1.8082,1.7894
42901.258,1.8081,1.7894
42901.258,1.8079,1.7895
42901.258,1.8080,1.7894
42901.258,1.8079,1.7894
42901.258,1.8077,1.7893
42901.258,1.8078,1.7893
42901.258,1.8079,1.7894
42901.258,1.8071,1.7894
42901.258,1.8093,1.7893
42901.258,1.8076,1.7917
42901.258,1.8076,1.7918
42901.258,1.8076,1.7918
42901.258,1.8076,1.7892
42901.258,1.8078,1.7918
42901.258,1.8077,1.7919
42901.258,1.8075,1.7893
42901.258,1.8078,1.7893
42901.258,1.8078,1.7892
42901.258,1.8080,1.7893
42901.258,1.8073,1.7917
42901.258,1.8076,1.7918
42901.258,1.8076,1.7892
42901.258,1.8076,1.7916
42901.258,1.8076,1.7917
42901.258,1.8077,1.7918
42901.258,1.8074,1.7916
42901.258,1.8077,1.7918
42901.258,1.8076,1.7892
42901.258,1.8076,1.7917
42901.258,1.8076,1.7918
42901.258,1.8077,1.7917
42901.258,1.8078,1.7918
42901.258,1.8076,1.7915
42901.258,1.8076,1.7917
42901.258,1.8075,1.7917
42901.258,1.8075,1.7915
42901.258,1.8074,1.7918
42901.258,1.8077,1.7916
42901.258,1.8076,1.7916
42901.258,1.8076,1.7918
42901.258,1.8076,1.7918
42901.258,1.8076,1.7916
42901.258,1.8075,1.7918
42901.258,1.8077,1.7916
42901.258,1.8076,1.7917
42901.258,1.8076,1.7917
42901.258,1.8078,1.7917
42901.258,1.8076,1.7916
42901.258,1.8076,1.7918
42901.258,1.8076,1.7916
42901.258,1.8076,1.7917
42901.258,1.8076,1.7916
42901.258,1.8078,1.7915
42901.258,1.8078,1.7919
42901.258,1.8075,1.7892
42901.258,1.8077,1.7918
42901.258,1.8076,1.7892
42901.258,1.8078,1.7916
42901.258,1.8077,1.7919
42901.258,1.8077,1.7917
42901.258,1.8077,1.7919
42901.258,1.8076,1.7893
42901.258,1.8078,1.7918
42901.258,1.8077,1.7919
42901.258,1.8078,1.7892
42901.258,1.8076,1.7917
42901.258,1.8077,1.7917
42901.258,1.8077,1.7918
42901.258,1.8078,1.7917
42901.258,1.8077,1.7917
42901.258,1.8078,1.7918
42901.258,1.8079,1.7918
42901.258,1.8083,1.7917
42901.258,1.8080,1.7917
42901.258,1.8080,1.7918
42901.258,1.8076,1.7917
42901.258,1.8075,1.7918
42901.258,1.8075,1.7916
42901.258,1.8080,1.7917
42901.258,1.8081,1.7916
42901.258,1.8072,1.7917
42901.258,1.8077,1.7918
42901.258,1.8074,1.7916
42901.258,1.8072,1.7916
42901.258,1.8075,1.7916
42901.258,1.8076,1.7915
42901.258,1.8074,1.7916
42901.258,1.8073,1.7918
42901.258,1.8073,1.7916
42901.258,1.8117,1.7912
42901.258,1.8079,1.7910
42901.258,1.8084,1.7912
42901.258,1.8091,1.7912
42901.258,1.8072,1.7911
42901.258,1.8081,1.7910
42901.258,1.8095,1.7912
42901.258,1.8070,1.7910
42901.258,1.8094,1.7912
42901.258,1.8052,1.7910
42901.258,1.8048,1.7911
42901.258,1.8042,1.7911
42901.258,1.8044,1.7911
42901.258,1.8066,1.7910
42901.258,1.8041,1.7913
42901.258,1.8042,1.7910
42901.258,1.8043,1.7909
42901.258,1.8051,1.7911
42901.258,1.8051,1.7911
42901.258,1.8044,1.7912
42901.258,1.8047,1.7908
42901.258,1.8045,1.7909
42901.258,1.8043,1.7909
42901.258,1.8042,1.7910
42901.258,1.8041,1.7910
42901.258,1.8046,1.7909
42901.258,1.8044,1.7908
42901.258,1.8043,1.7909
42901.258,1.8043,1.7908
42901.258,1.8045,1.7909
42901.258,1.8045,1.7909
42901.258,1.8044,1.7908
42901.258,1.8067,1.7910
42901.258,1.8068,1.7910
42901.258,1.8068,1.7909
42901.258,1.8043,1.7909
42901.258,1.8069,1.7909
42901.258,1.8042,1.7909
42901.258,1.8044,1.7910
42901.258,1.8044,1.7909
42901.258,1.8043,1.7909
42901.258,1.8044,1.7909
42901.258,1.8044,1.7910
42901.258,1.8044,1.7909
42901.258,1.8043,1.7909
42901.258,1.8042,1.7911
42901.258,1.8043,1.7911
42901.258,1.8044,1.7910
42901.258,1.8042,1.7911
42901.258,1.8042,1.7910
42901.258,1.8043,1.7911
42901.258,1.8043,1.7911
42901.258,1.8043,1.7911
42901.258,1.8044,1.7911
42901.258,1.8044,1.7910
42901.258,1.8042,1.7912
42901.258,1.8043,1.7912
42901.258,1.8043,1.7911
42901.258,1.8043,1.7912
42901.258,1.8043,1.7912
42901.258,1.8043,1.7912
42901.258,1.8043,1.7912
42901.258,1.8042,1.7912
42901.258,1.8044,1.7913
42901.258,1.8043,1.7912
42901.258,1.8045,1.7913
42901.258,1.8046,1.7910
42901.258,1.8045,1.7912
42901.258,1.8045,1.7911
42901.258,1.8045,1.7912
42901.258,1.8043,1.7912
42901.258,1.8045,1.7911
42901.258,1.8045,1.7914
42901.258,1.8043,1.7912
42901.258,1.8046,1.7913
42901.258,1.8045,1.7912
42901.258,1.8045,1.7913
42901.258,1.8043,1.7913
42901.258,1.8044,1.7915
42901.258,1.8043,1.7914
42901.258,1.8043,1.7913
42901.258,1.8050,1.7913
42901.258,1.8052,1.7913
42901.258,1.8053,1.7912
42901.258,1.8046,1.7911
42901.258,1.8050,1.7912
42901.258,1.8043,1.7911
42901.258,1.8042,1.7912
42901.258,1.8055,1.7912
42901.258,1.8047,1.7911
42901.258,1.8049,1.7910
42901.258,1.8052,1.7910
42901.258,1.8043,1.8042
42901.258,1.7839,1.7851
42901.258,1.8092,1.7915
42901.258,1.8075,1.7911
42901.258,1.7894,1.7890
42901.258,1.8020,1.7894
42901.258,1.7859,1.7631
42901.258,1.7865,1.7637
42901.258,1.7658,1.7727
42901.258,1.7981,1.7837
42901.258,1.7873,1.7832
42901.258,1.7852,1.7841
42901.258,1.7807,1.7966
42901.258,1.7766,1.7794
42901.258,1.7968,1.7714
42901.258,1.7795,1.7956
42901.258,1.7831,1.7956
42901.258,1.7832,1.7871
42901.258,1.7634,1.7909
42901.258,1.7694,1.7854
42901.258,1.7662,1.7947
42901.258,1.7742,1.8030
42901.258,1.7647,1.7786
42901.258,1.7935,1.7762
42901.258,1.7942,1.7777
42901.258,1.7933,1.7743
42901.258,1.7936,1.7771
42901.258,1.7938,1.7771
42901.258,1.7939,1.7772
42901.258,1.7936,1.7743
42901.258,1.7936,1.7771
42901.258,1.7936,1.7742
42901.258,1.7936,1.7770
42901.258,1.7937,1.7742
42901.258,1.7940,1.7779
42901.258,1.7978,1.7780
42901.258,1.7976,1.7779
42901.258,1.7943,1.7771
42901.258,1.7971,1.7773
42901.258,1.7943,1.7773
42901.258,1.7940,1.7773
42901.258,1.7941,1.7758
42901.258,1.7960,1.7761
42901.258,1.7959,1.7761
42901.258,1.7958,1.7761
42901.258,1.7958,1.7761
42901.258,1.7958,1.7760
42901.258,1.7959,1.7759
42901.258,1.7984,1.7760
42901.258,1.7957,1.7760
42901.258,1.7958,1.7762
42901.258,1.7981,1.7758
42901.258,1.7981,1.7762
42901.258,1.7985,1.7762
42901.258,1.7959,1.7766
42901.258,1.7960,1.7763
42901.258,1.7962,1.7762
42901.258,1.7984,1.7764
42901.258,1.7957,1.7764
42901.258,1.7957,1.7762
42901.258,1.7957,1.7765
42901.258,1.7984,1.7762
42901.258,1.7977,1.7759
42901.258,1.7849,1.7989
42901.258,1.7746,1.7845
42901.258,1.7955,1.7764
42901.258,1.7641,1.7839
42901.258,1.7858,1.7883
42901.258,1.7574,1.7984
42901.258,1.7776,1.7931
42901.258,1.7633,1.8122
42901.258,1.8008,1.7785
42901.258,1.8030,1.7825
42901.258,1.7597,1.7941
42901.258,1.7942,1.7708
42901.258,1.7792,1.7914
42901.258,1.7900,1.8001
42901.258,1.7700,1.8002
42901.258,1.7627,1.8016
42901.258,1.7654,1.8027
42901.258,1.7694,1.8025
42901.258,1.7668,1.7920
42901.258,1.7848,1.7967
